Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2014,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,91,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,567,567,567,567,10194,
2014,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,1232113,1232113,1234918,1249197,1254495,
2014,Euro,x1000,O,X: Defensie,1,Opdracht Inzet,1407,1407,6707,3807,11645,
2014,Euro,x1000,O,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,20044,20044,19951,19951,19714,
2014,Euro,x1000,O,X: Defensie,3,Taakuitvoering Landstrijdkrachten,20523,20523,20523,20523,21691,
2014,Euro,x1000,O,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,15227,15227,15227,14540,13052,
2014,Euro,x1000,O,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,4590,4590,4590,4950,6529,
2014,Euro,x1000,O,X: Defensie,6,Investeringen Krijgsmacht,163788,163788,133788,137814,119620,
2014,Euro,x1000,O,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42933,42933,42933,26197,25189,
2014,Euro,x1000,O,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,51377,51377,55470,49785,49243,
2014,Euro,x1000,O,X: Defensie,9,Algemeen,0,0,0,0,0,
2014,Euro,x1000,O,X: Defensie,10,Centraal apparaat,6908,6908,22331,23219,24360,
2014,Euro,x1000,O,X: Defensie,11,Geheime uitgaven,0,0,0,0,0,
2014,Euro,x1000,O,X: Defensie,12,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,O,X: Defensie,-,TOTAAL,326797,326797,321520,300786,291043,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,11,Waterkwantiteit,30,30,30,30,73,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,12,Waterkwaliteit,0,0,0,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,934,934,934,1600,2901,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,6782,6782,6782,4740,4253,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,15,OV-keten,0,0,0,122,123,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,16,Spoor,0,0,0,135,149,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,17,Luchtvaart,44851,44851,44851,45258,38168,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,18,Scheepvaart,0,0,0,141,465,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,19,Klimaat,200000,200000,147000,127000,134089,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,20,Lucht en geluid,0,0,0,0,427,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,21,Duurzaamheid,0,0,0,0,72,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,22,Externe veiligheid en risico's,2369,2369,2719,3932,1543,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,23,Meteorologie: seismologie en aardobservatie,0,0,0,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,24,Handhaving en toezicht,0,0,0,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,25,Bijdrage BDU,0,0,0,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,0,0,0,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,97,Algemeen departement,3873,3873,5322,18514,18503,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,2434,2434,6050,14123,14203,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,99,Nominaal en onvoorzien,0,0,14800,0,0,
2014,Euro,x1000,O,XII: Infrastructuur en Milieu,-,TOTAAL,261273,261273,228488,215595,214969,
2014,Euro,x1000,O,XIII: Economische Zaken,11,Goed functionerende economie en markten,52265,52265,53021,54036,58853,
2014,Euro,x1000,O,XIII: Economische Zaken,12,Een sterk innovatievermogen,49968,49968,73495,56306,61491,
2014,Euro,x1000,O,XIII: Economische Zaken,13,Een excellent ondernemingsklimaat,72087,72087,66587,58244,55966,
2014,Euro,x1000,O,XIII: Economische Zaken,14,Een doelmatige en duurzame energievoorziening,12165411,12165411,11661411,11074509,10801567,
2014,Euro,x1000,O,XIII: Economische Zaken,16,Een concurr.: duurz.en veilige agro-: viss.- en voedeselket.,292779,292779,366022,392963,357416,
2014,Euro,x1000,O,XIII: Economische Zaken,17,Groen onderwijs van hoge kwaliteit,75,75,75,82,230,
2014,Euro,x1000,O,XIII: Economische Zaken,18,Natuur: regio en ruimte,86282,86282,91797,116082,118525,
2014,Euro,x1000,O,XIII: Economische Zaken,40,Apparaat,14943,14943,31682,39529,31607,
2014,Euro,x1000,O,XIII: Economische Zaken,41,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,O,XIII: Economische Zaken,-,TOTAAL,12733810,12733810,12344090,11791751,11485655,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,39039,39039,39039,29000,29645,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,2,Bijstand: Toeslagenwet en Sociale werkvoorziening,53853,53853,53853,98216,106277,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,0,0,0,0,0,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,0,0,12273,12273,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,5,Werkloosheid,0,0,0,627,627,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,0,0,0,836,836,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1413397,1413397,1413397,1547747,1503008,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,0,0,0,32211,32212,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,9,Nabestaanden,0,0,0,0,0,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,251967,251967,251164,240813,205454,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,0,0,6318,6522,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,0,0,169,169,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,4425,4425,4425,2800,7933,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,96,Apparaat,3500,3500,3613,3613,4761,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,97,Aflopende regelingen,0,0,0,1,4,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,98,Algemeen,0,0,0,3947,9779,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,99,Nominaal en onvoorzien,0,0,0,0,0,
2014,Euro,x1000,O,XV: Sociale Zaken en Werkgelegenheid,-,TOTAAL,1766181,1766181,1765491,1978571,1919500,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,1,Volksgezondheid,11003,11003,11003,17024,37511,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,2,Curatieve Zorg,35853,35853,55853,68469,81998,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,3,Maatschappelijke Ondersteuning en Langdurige Zorg,3441,3441,3441,10941,9404,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,4,Zorgbreed Beleid,4858,4858,4858,30158,32300,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,5,Jeugd,4508,4508,4508,15542,24660,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,6,Sport en Bewegen,1740,1740,1740,940,738,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,901,901,901,9125,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,8,Tegemoetkoming Specifieke Kosten,0,0,0,0,786389,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,9,Algemeen,0,0,0,0,1000,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,10,Apparaatsuitgaven,5358,5358,30919,52989,54958,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,11,Nominaal en Onvoorzien,5000,5000,7297,7297,0,
2014,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,-,TOTAAL,72662,72662,120520,204261,1038083,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,41,Duurzame handel en investeringen,9315,9315,9315,3445,5132,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,42,Duurzame ontwikkeling: voedselzekerheid en water,0,0,0,0,0,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,43,Sociale vooruitgang,0,0,0,0,0,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,44,Vrede en veiligheid voor ontwikkeling,0,0,0,0,0,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,45,Versterkte kaders voor ontwikkeling,86715,86715,86715,106715,126712,
2014,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,-,TOTAAL,96030,96030,96030,110160,131844,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,11,Woningmarkt,471230,471230,490330,490330,496935,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,12,Woonomgeving en bouw,91,91,91,91,305,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,250,250,7228,7740,8207,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,14,Uitvoering Rijkshuisvesting,0,0,0,0,0,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,15,Beheer materiële activa,0,0,0,0,0,
2014,Euro,x1000,O,XVIII: Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,116841,116841,121811,145437,148547,
